control_stratum,sampling_priority,loss,task_id,split,model,attack_family,K,sample_id,restart,step,p0_archived,p1_archived,A_sum_float64,p0_fp32,p1_fp32,B_sum_float32,B_sum_float64,abs_A_sum_error,abs_B32_sum_error,abs_B64_sum_error,original_checker_result,finite,in_range,class_alignment_valid,serialization_roundtrip_status,raw_artifact_identity_status,representation_C_status,classification,row_ordinal
checker_pass_minimum_abs_sum_error,466649386490494,margin,6375d8329daa45783bd713447c215dc619c5088ef8e5e2e15035c11339a0a74d,42,BiLSTM-ERM,phys_hybrid_pgd,20,ecc7d4f9f6705956d77fbc7df66ace03164b293b58e357fa148c9c4c31f250af,1,5,0.534642518,0.465357482,1.0,0.5346425175666809,0.4653574824333191,1.0,1.0,0.0,0.0,0.0,False,True,True,True,ROUNDTRIP REPRESENTATION CONSISTENT,PRIOR_FULL_IDENTITY_GATE_PASS_EXCEPT_SUM_AND_CURRENT_AGGREGATE_ROW_READABLE,NOT AVAILABLE,CHECKER_PASS_CONTROL,4562752
checker_pass_minimum_abs_sum_error,472322789120514,margin,56ead56b4823577a92e2681bfe044ec74112f2adbf30e5d6db906fc3a8dc4cdd,46,BiLSTM-ERM,norm_pgd,50,8ad3df8fa5ff928dc463d533cab61359b9137b5d58f15166cc1593dd26aa0b45,1,11,0.747712731,0.252287269,1.0,0.7477127313613892,0.25228726863861084,1.0,1.0,0.0,0.0,0.0,False,True,True,True,ROUNDTRIP REPRESENTATION CONSISTENT,PRIOR_FULL_IDENTITY_GATE_PASS_EXCEPT_SUM_AND_CURRENT_AGGREGATE_ROW_READABLE,NOT AVAILABLE,CHECKER_PASS_CONTROL,45240975
checker_pass_minimum_abs_sum_error,484902276697937,margin,065f1f27d843c0e4da67e8934ffbac8bee4cb935c6a952a706b08d135435575f,46,BiLSTM-ERM,phys_hybrid_pgd,20,f6ec5e5e477c4af0813df18f1da4a7d3423b1818715b8aa76d1cffad231de1b3,3,5,0.640391767,0.359608233,1.0,0.6403917670249939,0.3596082329750061,1.0,1.0,0.0,0.0,0.0,False,True,True,True,ROUNDTRIP REPRESENTATION CONSISTENT,PRIOR_FULL_IDENTITY_GATE_PASS_EXCEPT_SUM_AND_CURRENT_AGGREGATE_ROW_READABLE,NOT AVAILABLE,CHECKER_PASS_CONTROL,47229111
checker_pass_minimum_abs_sum_error,488516268006106,margin,7279c5e3987f1c10988f3d617deae68c9ab740bdffacc7fc612a15ebd56cf423,42,BiLSTM-ERM,phys_hybrid_pgd,50,4b8d45899c1bc7e1e8cb669f3fa8ef3efa3c5d1594bbd435f34383a1cf9e349e,3,13,0.494372845,0.505627155,1.0,0.4943728446960449,0.5056271553039551,1.0,1.0,0.0,0.0,0.0,False,True,True,True,ROUNDTRIP REPRESENTATION CONSISTENT,PRIOR_FULL_IDENTITY_GATE_PASS_EXCEPT_SUM_AND_CURRENT_AGGREGATE_ROW_READABLE,NOT AVAILABLE,CHECKER_PASS_CONTROL,5232087
checker_pass_minimum_abs_sum_error,488840025434666,margin,7279c5e3987f1c10988f3d617deae68c9ab740bdffacc7fc612a15ebd56cf423,42,BiLSTM-ERM,phys_hybrid_pgd,50,01a84323d65cb9f98835444e195dd14175bd604bbfa0809abc8480857000b3c3,4,17,0.487767458,0.512232542,1.0,0.48776745796203613,0.5122325420379639,1.0,1.0,0.0,0.0,0.0,False,True,True,True,ROUNDTRIP REPRESENTATION CONSISTENT,PRIOR_FULL_IDENTITY_GATE_PASS_EXCEPT_SUM_AND_CURRENT_AGGREGATE_ROW_READABLE,NOT AVAILABLE,CHECKER_PASS_CONTROL,5521571
checker_pass_minimum_abs_sum_error,503189088371211,margin,18760fa1bca52874fb744015c9d3d706b6593a56c704a8906c2e73191ec7e0b3,42,BiLSTM-ERM,phys_projection_pgd,50,eb90be8a50d32da39cdfc9dfe246ee00bb36d3a51bc7e3fb8e28e4ebc87316d2,2,4,0.192669868,0.807330132,1.0,0.19266986846923828,0.8073301315307617,1.0,1.0,0.0,0.0,0.0,False,True,True,True,ROUNDTRIP REPRESENTATION CONSISTENT,PRIOR_FULL_IDENTITY_GATE_PASS_EXCEPT_SUM_AND_CURRENT_AGGREGATE_ROW_READABLE,NOT AVAILABLE,CHECKER_PASS_CONTROL,2051356
checker_pass_minimum_abs_sum_error,506315261293953,margin,0162565585963a9dd7c799d49e2ae2d8ab6d6670d7934088d0e409c3b69e2014,42,BiLSTM-ERM,norm_pgd,20,dfcfb889fe858c4d1c3bfb29ed855df11b1ef684ec07b7d815c45de26667aa6e,3,4,0.494758844,0.505241156,1.0,0.49475884437561035,0.5052411556243896,1.0,1.0,0.0,0.0,0.0,False,True,True,True,ROUNDTRIP REPRESENTATION CONSISTENT,PRIOR_FULL_IDENTITY_GATE_PASS_EXCEPT_SUM_AND_CURRENT_AGGREGATE_ROW_READABLE,NOT AVAILABLE,CHECKER_PASS_CONTROL,357286
checker_pass_minimum_abs_sum_error,507344434274595,margin,7279c5e3987f1c10988f3d617deae68c9ab740bdffacc7fc612a15ebd56cf423,42,BiLSTM-ERM,phys_hybrid_pgd,50,c058603a43a8df794747c4b53cc43a7860d5758339d5e4ca942b8b31d7a6fc6d,2,4,0.368984342,0.631015658,1.0,0.3689843416213989,0.6310156583786011,1.0,1.0,0.0,0.0,0.0,False,True,True,True,ROUNDTRIP REPRESENTATION CONSISTENT,PRIOR_FULL_IDENTITY_GATE_PASS_EXCEPT_SUM_AND_CURRENT_AGGREGATE_ROW_READABLE,NOT AVAILABLE,CHECKER_PASS_CONTROL,5071160
checker_pass_minimum_abs_sum_error,511938473318536,margin,67b533b69b75ceb3ae35ab23948c63daf89d86facf0ef45de6d09a6093ea0842,42,BiLSTM-ERM,phys_penalty_pgd,50,05fb09dc5da21e2ff3770b8fa5614da82def548082255eba3619bb9fef0ee939,4,13,0.690390646,0.309609354,1.0,0.6903906464576721,0.3096093535423279,1.0,1.0,0.0,0.0,0.0,False,True,True,True,ROUNDTRIP REPRESENTATION CONSISTENT,PRIOR_FULL_IDENTITY_GATE_PASS_EXCEPT_SUM_AND_CURRENT_AGGREGATE_ROW_READABLE,NOT AVAILABLE,CHECKER_PASS_CONTROL,3422124
checker_pass_minimum_abs_sum_error,522718294443475,margin,38ecdc4f045044192c8e43a4653ece48449baeb2f8412ffa4c9fe4304ebccd00,42,BiLSTM-ERM,norm_pgd,50,f44e523f42ca538244759cc8172042a4c7d61826b32f65d3f10248f09c55bc14,1,18,0.67255342,0.32744658,1.0,0.6725534200668335,0.3274465799331665,1.0,1.0,0.0,0.0,0.0,False,True,True,True,ROUNDTRIP REPRESENTATION CONSISTENT,PRIOR_FULL_IDENTITY_GATE_PASS_EXCEPT_SUM_AND_CURRENT_AGGREGATE_ROW_READABLE,NOT AVAILABLE,CHECKER_PASS_CONTROL,717902
checker_pass_minimum_abs_sum_error,536607871242055,margin,9e72b9e82429448673beeba200772fc7be35e2e70b0542678a8c9f2bb1dd10a8,43,BiLSTM-ERM,norm_pgd,50,362825ff532f58b9b1c3ff394f57c73bc12fec7dbe7166109efcb1ad2b4d54ed,3,21,0.441760063,0.558239937,1.0,0.4417600631713867,0.5582399368286133,1.0,1.0,0.0,0.0,0.0,False,True,True,True,ROUNDTRIP REPRESENTATION CONSISTENT,PRIOR_FULL_IDENTITY_GATE_PASS_EXCEPT_SUM_AND_CURRENT_AGGREGATE_ROW_READABLE,NOT AVAILABLE,CHECKER_PASS_CONTROL,12353670
checker_pass_minimum_abs_sum_error,542823828689036,margin,7279c5e3987f1c10988f3d617deae68c9ab740bdffacc7fc612a15ebd56cf423,42,BiLSTM-ERM,phys_hybrid_pgd,50,3928abeafda2438f0532f721b41564e1b0f3bf384b227390263570cca0c493d3,0,5,0.176916897,0.823083103,1.0,0.17691689729690552,0.8230831027030945,1.0,1.0,0.0,0.0,0.0,False,True,True,True,ROUNDTRIP REPRESENTATION CONSISTENT,PRIOR_FULL_IDENTITY_GATE_PASS_EXCEPT_SUM_AND_CURRENT_AGGREGATE_ROW_READABLE,NOT AVAILABLE,CHECKER_PASS_CONTROL,4758064
checker_pass_minimum_abs_sum_error,544378924724893,margin,64d00bb73f7ec3debdd3714c4d77b583039cae05d1d96b301ed3aff58988d84d,43,BiLSTM-ERM,phys_hybrid_pgd,50,0e4192e8e8f750db7edb2e0359ba450f267003c40bae7deeb310733fa3ab1c0b,3,22,0.737012088,0.262987912,1.0,0.7370120882987976,0.2629879117012024,1.0,1.0,0.0,0.0,0.0,False,True,True,True,ROUNDTRIP REPRESENTATION CONSISTENT,PRIOR_FULL_IDENTITY_GATE_PASS_EXCEPT_SUM_AND_CURRENT_AGGREGATE_ROW_READABLE,NOT AVAILABLE,CHECKER_PASS_CONTROL,16936135
checker_pass_minimum_abs_sum_error,551540706161936,margin,0162565585963a9dd7c799d49e2ae2d8ab6d6670d7934088d0e409c3b69e2014,42,BiLSTM-ERM,norm_pgd,20,05ed73be033ee7effecc25d69c01cfc2bec86a926a1e44930a545c5031687000,1,12,0.670696855,0.329303145,1.0,0.6706968545913696,0.32930314540863037,1.0,1.0,0.0,0.0,0.0,False,True,True,True,ROUNDTRIP REPRESENTATION CONSISTENT,PRIOR_FULL_IDENTITY_GATE_PASS_EXCEPT_SUM_AND_CURRENT_AGGREGATE_ROW_READABLE,NOT AVAILABLE,CHECKER_PASS_CONTROL,178194
checker_pass_minimum_abs_sum_error,558590038698031,margin,8e73f46cdeff71fb64856083ca84cb4ee1b2c734dcd0f27df152a473a86ec949,46,BiLSTM-ERM,phys_projection_pgd,20,9e0ee25540c23986ebba0263fdc6736ccca2bf285e96d40bb73b860c15a4bb72,4,14,0.771262348,0.228737652,1.0,0.7712623476982117,0.22873765230178833,1.0,1.0,0.0,0.0,0.0,False,True,True,True,ROUNDTRIP REPRESENTATION CONSISTENT,PRIOR_FULL_IDENTITY_GATE_PASS_EXCEPT_SUM_AND_CURRENT_AGGREGATE_ROW_READABLE,NOT AVAILABLE,CHECKER_PASS_CONTROL,45705037
checker_pass_minimum_abs_sum_error,564195171562033,margin,cd68a8e1df1bc89eaaa54514a2a696f9ad75225b32dd0115f5fa55f19d608a0f,42,BiLSTM-ERM,phys_projection_pgd,20,1b1b11a0aeb114982074db674462f711f966a11303597cf74097c2828ef680c8,1,13,0.897820771,0.102179229,1.0,0.897820770740509,0.10217922925949097,1.0,1.0,0.0,0.0,0.0,False,True,True,True,ROUNDTRIP REPRESENTATION CONSISTENT,PRIOR_FULL_IDENTITY_GATE_PASS_EXCEPT_SUM_AND_CURRENT_AGGREGATE_ROW_READABLE,NOT AVAILABLE,CHECKER_PASS_CONTROL,1784648
checker_pass_minimum_abs_sum_error,568309826860550,margin,85e6c957fdb822ba163da0c8bc1f289e5422832ca1559d488d0b472e9e92cb39,44,BiLSTM-ERM,phys_penalty_pgd,50,3cf5daa53e83fc74b817235ecc5107a40815e7857a24297c1871a2bfb58e73bd,4,44,0.830424845,0.169575155,1.0,0.8304248452186584,0.16957515478134155,1.0,1.0,0.0,0.0,0.0,False,True,True,True,ROUNDTRIP REPRESENTATION CONSISTENT,PRIOR_FULL_IDENTITY_GATE_PASS_EXCEPT_SUM_AND_CURRENT_AGGREGATE_ROW_READABLE,NOT AVAILABLE,CHECKER_PASS_CONTROL,27779048
checker_pass_minimum_abs_sum_error,570578463779489,margin,7279c5e3987f1c10988f3d617deae68c9ab740bdffacc7fc612a15ebd56cf423,42,BiLSTM-ERM,phys_hybrid_pgd,50,4908b86e7db244053050e99fb8687494c811b734565bba1de225d1705d3b5db6,0,32,0.681647241,0.318352759,1.0,0.6816472411155701,0.31835275888442993,1.0,1.0,0.0,0.0,0.0,False,True,True,True,ROUNDTRIP REPRESENTATION CONSISTENT,PRIOR_FULL_IDENTITY_GATE_PASS_EXCEPT_SUM_AND_CURRENT_AGGREGATE_ROW_READABLE,NOT AVAILABLE,CHECKER_PASS_CONTROL,5424911
checker_pass_minimum_abs_sum_error,576063400053962,margin,38ecdc4f045044192c8e43a4653ece48449baeb2f8412ffa4c9fe4304ebccd00,42,BiLSTM-ERM,norm_pgd,50,b874436120d80c317fe08eb81da3f64b6e143a5c2f0a1422dfe84e6b82e03d52,4,7,0.384664178,0.615335822,1.0,0.3846641778945923,0.6153358221054077,1.0,1.0,0.0,0.0,0.0,False,True,True,True,ROUNDTRIP REPRESENTATION CONSISTENT,PRIOR_FULL_IDENTITY_GATE_PASS_EXCEPT_SUM_AND_CURRENT_AGGREGATE_ROW_READABLE,NOT AVAILABLE,CHECKER_PASS_CONTROL,660017
checker_pass_minimum_abs_sum_error,576203850105367,margin,510d602963363ab58256fcc6703e80eb6e1839c1feae496a9fb7b5ddc0b567bb,45,CAT-AD,phys_hybrid_pgd,50,a2f1b66d4e4d895aebf2c2ef6b5aed8d82e6f857a79ee9cc78d8b8c87b1f6595,4,44,0.103937924,0.896062076,1.0,0.10393792390823364,0.8960620760917664,1.0,1.0,0.0,0.0,0.0,False,True,True,True,ROUNDTRIP REPRESENTATION CONSISTENT,PRIOR_FULL_IDENTITY_GATE_PASS_EXCEPT_SUM_AND_CURRENT_AGGREGATE_ROW_READABLE,NOT AVAILABLE,CHECKER_PASS_CONTROL,44644819
checker_pass_minimum_abs_sum_error,584524486046164,margin,8326b101f85861bac40274af36da600c0b5671c2c0c83911bed16db8e7ced6fa,46,BiLSTM-ERM,phys_hybrid_pgd,50,0f34293c08ea44dacfc4519718c4ef7a33dd3e7ecbc0e0af5f253f1b1d780d62,0,11,0.710857034,0.289142966,1.0,0.7108570337295532,0.2891429662704468,1.0,1.0,0.0,0.0,0.0,False,True,True,True,ROUNDTRIP REPRESENTATION CONSISTENT,PRIOR_FULL_IDENTITY_GATE_PASS_EXCEPT_SUM_AND_CURRENT_AGGREGATE_ROW_READABLE,NOT AVAILABLE,CHECKER_PASS_CONTROL,47654847
checker_pass_minimum_abs_sum_error,599817331997925,margin,6e8289ffb507a7d5d6be314bf6457e4a42e32ddcb503b9b5903234f62f1daa94,44,BiLSTM-ERM,phys_projection_pgd,50,1f828476222bf05902887814197c25628269424c9e4001c9f9cb9d11ad02718c,1,8,0.449846268,0.550153732,1.0,0.4498462677001953,0.5501537322998047,1.0,1.0,0.0,0.0,0.0,False,True,True,True,ROUNDTRIP REPRESENTATION CONSISTENT,PRIOR_FULL_IDENTITY_GATE_PASS_EXCEPT_SUM_AND_CURRENT_AGGREGATE_ROW_READABLE,NOT AVAILABLE,CHECKER_PASS_CONTROL,25884571
checker_pass_minimum_abs_sum_error,600461092473169,margin,0162565585963a9dd7c799d49e2ae2d8ab6d6670d7934088d0e409c3b69e2014,42,BiLSTM-ERM,norm_pgd,20,d55e7001c1740509fdf31d827e46ffb929e98e6a44e28e40a05090edc173f8ab,2,6,0.590500832,0.409499168,1.0,0.5905008316040039,0.4094991683959961,1.0,1.0,0.0,0.0,0.0,False,True,True,True,ROUNDTRIP REPRESENTATION CONSISTENT,PRIOR_FULL_IDENTITY_GATE_PASS_EXCEPT_SUM_AND_CURRENT_AGGREGATE_ROW_READABLE,NOT AVAILABLE,CHECKER_PASS_CONTROL,132428
checker_pass_minimum_abs_sum_error,608103348740027,margin,3506258e4bc14475e12b202023523b4e596f02cf3b536cc9ffa96925f2b31ee9,45,BiLSTM-ERM,norm_pgd,50,5417a84bf5951d61bb93c39fc2dc76854d3adfa9ef7206708573eb3340dad32f,4,8,0.603047848,0.396952152,1.0,0.6030478477478027,0.39695215225219727,1.0,1.0,0.0,0.0,0.0,False,True,True,True,ROUNDTRIP REPRESENTATION CONSISTENT,PRIOR_FULL_IDENTITY_GATE_PASS_EXCEPT_SUM_AND_CURRENT_AGGREGATE_ROW_READABLE,NOT AVAILABLE,CHECKER_PASS_CONTROL,35616891
checker_pass_minimum_abs_sum_error,608941670072620,margin,18e98f66c12254db4abd25f99e6c6e8b4d66ad3f6fbf012e32c819f947336f7d,45,BiLSTM-ERM,phys_projection_pgd,50,9da0c5e9417535fbdc46797f17be4fd7fb1202091eb2637fc90f5197ada22541,2,10,0.799135149,0.200864851,1.0,0.799135148525238,0.20086485147476196,1.0,1.0,0.0,0.0,0.0,False,True,True,True,ROUNDTRIP REPRESENTATION CONSISTENT,PRIOR_FULL_IDENTITY_GATE_PASS_EXCEPT_SUM_AND_CURRENT_AGGREGATE_ROW_READABLE,NOT AVAILABLE,CHECKER_PASS_CONTROL,37169445
checker_pass_minimum_abs_sum_error,619156522819779,margin,9d323ea2422dd4bb7e032dd784d46f0dbe72f55375d776c29f9205d1b5bf03ef,45,CAT-AD,phys_projection_pgd,50,72e35f70a08533defe09dc197975b4c3a1c7e72f850286ddc2d27d76113989ab,2,44,0.710795879,0.289204121,1.0,0.7107958793640137,0.28920412063598633,1.0,1.0,0.0,0.0,0.0,False,True,True,True,ROUNDTRIP REPRESENTATION CONSISTENT,PRIOR_FULL_IDENTITY_GATE_PASS_EXCEPT_SUM_AND_CURRENT_AGGREGATE_ROW_READABLE,NOT AVAILABLE,CHECKER_PASS_CONTROL,42167686
checker_pass_minimum_abs_sum_error,620434523432727,margin,9b44eda6442cca39d6c3bb871bb7e697f8c93969c170ae9cb3c89ff65492f0ee,43,CAT-AD,phys_projection_pgd,50,8bf801a8de7399a240df4fecab11485bbcb6fc19c3ea522ff1d298da1c8cdbcc,3,50,0.303429544,0.696570456,1.0,0.3034295439720154,0.6965704560279846,1.0,1.0,0.0,0.0,0.0,False,True,True,True,ROUNDTRIP REPRESENTATION CONSISTENT,PRIOR_FULL_IDENTITY_GATE_PASS_EXCEPT_SUM_AND_CURRENT_AGGREGATE_ROW_READABLE,NOT AVAILABLE,CHECKER_PASS_CONTROL,20658634
checker_pass_minimum_abs_sum_error,624168403085906,margin,00f91c4c789cb8c105a2d87ad9ff27706c149e5f1ee5714b187a27816b4526d2,43,BiLSTM-ERM,phys_projection_pgd,50,0c954c9a64874ca35161ab9b133a05b2da9dc0dc304f0b96dcdb731613f91b0d,0,4,0.201064706,0.798935294,1.0,0.20106470584869385,0.7989352941513062,1.0,1.0,0.0,0.0,0.0,False,True,True,True,ROUNDTRIP REPRESENTATION CONSISTENT,PRIOR_FULL_IDENTITY_GATE_PASS_EXCEPT_SUM_AND_CURRENT_AGGREGATE_ROW_READABLE,NOT AVAILABLE,CHECKER_PASS_CONTROL,13924486
checker_pass_minimum_abs_sum_error,629094913106987,margin,b70988eed7a3b521ca0efbe31481b18d4c7d66867fd7202d31732d30927febae,43,BiLSTM-ERM,phys_projection_pgd,20,25d09620d13c4228c41f8144912eccf3f5dcd3789217e50e631ba75aa02d89f0,0,9,0.355533302,0.644466698,1.0,0.35553330183029175,0.6444666981697083,1.0,1.0,0.0,0.0,0.0,False,True,True,True,ROUNDTRIP REPRESENTATION CONSISTENT,PRIOR_FULL_IDENTITY_GATE_PASS_EXCEPT_SUM_AND_CURRENT_AGGREGATE_ROW_READABLE,NOT AVAILABLE,CHECKER_PASS_CONTROL,13516363
checker_pass_minimum_abs_sum_error,633932202255099,margin,00f91c4c789cb8c105a2d87ad9ff27706c149e5f1ee5714b187a27816b4526d2,43,BiLSTM-ERM,phys_projection_pgd,50,bb4f393bd1bda689d5b43ca53b6e6f69fcb5ccaed721b68ee45fbac6c0142ba9,0,17,0.686519802,0.313480198,1.0,0.6865198016166687,0.3134801983833313,1.0,1.0,0.0,0.0,0.0,False,True,True,True,ROUNDTRIP REPRESENTATION CONSISTENT,PRIOR_FULL_IDENTITY_GATE_PASS_EXCEPT_SUM_AND_CURRENT_AGGREGATE_ROW_READABLE,NOT AVAILABLE,CHECKER_PASS_CONTROL,14453506
checker_pass_minimum_abs_sum_error,641129486508423,margin,9b44eda6442cca39d6c3bb871bb7e697f8c93969c170ae9cb3c89ff65492f0ee,43,CAT-AD,phys_projection_pgd,50,9b3a9ba021a2cc81a117f1946b542ee9d7ca1843565b7a21f95d14a47fae7559,0,28,0.643310547,0.356689453,1.0,0.643310546875,0.356689453125,1.0,1.0,0.0,0.0,0.0,False,True,True,True,ROUNDTRIP REPRESENTATION CONSISTENT,PRIOR_FULL_IDENTITY_GATE_PASS_EXCEPT_SUM_AND_CURRENT_AGGREGATE_ROW_READABLE,NOT AVAILABLE,CHECKER_PASS_CONTROL,20689078
checker_pass_minimum_abs_sum_error,642327087223258,margin,67b533b69b75ceb3ae35ab23948c63daf89d86facf0ef45de6d09a6093ea0842,42,BiLSTM-ERM,phys_penalty_pgd,50,a5211bbb88d0dbfa0220eefec9b577d224469b0b81070c0ac877fa387d75492d,1,18,0.882809043,0.117190957,1.0,0.882809042930603,0.11719095706939697,1.0,1.0,0.0,0.0,0.0,False,True,True,True,ROUNDTRIP REPRESENTATION CONSISTENT,PRIOR_FULL_IDENTITY_GATE_PASS_EXCEPT_SUM_AND_CURRENT_AGGREGATE_ROW_READABLE,NOT AVAILABLE,CHECKER_PASS_CONTROL,3607420
checker_pass_minimum_abs_sum_error,642820516431413,margin,3a4c2bcdb6c2acdce6042621e9d9f01e2488534285fdb94c834a0d5f8bea15f9,43,BiLSTM-ERM,phys_penalty_pgd,50,5d2c3a7ae36088f35a3620773c59a2c4bbe6ccda128e1deb712bb050bf94bbb1,0,10,0.668524325,0.331475675,1.0,0.6685243248939514,0.3314756751060486,1.0,1.0,0.0,0.0,0.0,False,True,True,True,ROUNDTRIP REPRESENTATION CONSISTENT,PRIOR_FULL_IDENTITY_GATE_PASS_EXCEPT_SUM_AND_CURRENT_AGGREGATE_ROW_READABLE,NOT AVAILABLE,CHECKER_PASS_CONTROL,16103875
checker_pass_minimum_abs_sum_error,645001445978715,margin,7279c5e3987f1c10988f3d617deae68c9ab740bdffacc7fc612a15ebd56cf423,42,BiLSTM-ERM,phys_hybrid_pgd,50,a6474a852f64d9f6a76426a5e53cc0adf51a32da5fb5072673ad3c355edf372c,1,3,0.363511682,0.636488318,1.0,0.36351168155670166,0.6364883184432983,1.0,1.0,0.0,0.0,0.0,False,True,True,True,ROUNDTRIP REPRESENTATION CONSISTENT,PRIOR_FULL_IDENTITY_GATE_PASS_EXCEPT_SUM_AND_CURRENT_AGGREGATE_ROW_READABLE,NOT AVAILABLE,CHECKER_PASS_CONTROL,5566745
checker_pass_minimum_abs_sum_error,661183151910181,margin,2fac558441cfb1ccd6937dbce3b96c0a8992f30cf20979a8d35e981a9d7b3c65,42,CAT-AD,phys_penalty_pgd,50,c0c0f4956a28646054610d3d7d0a7de58119feecc22d66f49acfbe562376c849,4,15,0.364287972,0.635712028,1.0,0.36428797245025635,0.6357120275497437,1.0,1.0,0.0,0.0,0.0,False,True,True,True,ROUNDTRIP REPRESENTATION CONSISTENT,PRIOR_FULL_IDENTITY_GATE_PASS_EXCEPT_SUM_AND_CURRENT_AGGREGATE_ROW_READABLE,NOT AVAILABLE,CHECKER_PASS_CONTROL,9462699
checker_pass_minimum_abs_sum_error,692639320705274,margin,64d00bb73f7ec3debdd3714c4d77b583039cae05d1d96b301ed3aff58988d84d,43,BiLSTM-ERM,phys_hybrid_pgd,50,172bb1f7738b44bd0d724f3684420e65875553dfe3d73978f0be13906ae5bf80,0,16,0.49839443,0.50160557,1.0,0.4983944296836853,0.5016055703163147,1.0,1.0,0.0,0.0,0.0,False,True,True,True,ROUNDTRIP REPRESENTATION CONSISTENT,PRIOR_FULL_IDENTITY_GATE_PASS_EXCEPT_SUM_AND_CURRENT_AGGREGATE_ROW_READABLE,NOT AVAILABLE,CHECKER_PASS_CONTROL,16985599
checker_pass_minimum_abs_sum_error,702971160341211,margin,1c0fac75b534e0f9271fc3b7fbe929dd0aae10305adfe4d54c75b7765ad75b3c,45,BiLSTM-ERM,phys_projection_pgd,20,7d7af0c0ffbaf6a57650d874c423f58b4ea263d57e9a552365933078785bee76,3,10,0.434161067,0.565838933,1.0,0.43416106700897217,0.5658389329910278,1.0,1.0,0.0,0.0,0.0,False,True,True,True,ROUNDTRIP REPRESENTATION CONSISTENT,PRIOR_FULL_IDENTITY_GATE_PASS_EXCEPT_SUM_AND_CURRENT_AGGREGATE_ROW_READABLE,NOT AVAILABLE,CHECKER_PASS_CONTROL,36327688
checker_pass_minimum_abs_sum_error,710061835967840,margin,85e6c957fdb822ba163da0c8bc1f289e5422832ca1559d488d0b472e9e92cb39,44,BiLSTM-ERM,phys_penalty_pgd,50,22032c74561756ba90ddb5736c27294e87fec6fe942b5c87cf88660deb05b52c,0,9,0.249423444,0.750576556,1.0,0.24942344427108765,0.7505765557289124,1.0,1.0,0.0,0.0,0.0,False,True,True,True,ROUNDTRIP REPRESENTATION CONSISTENT,PRIOR_FULL_IDENTITY_GATE_PASS_EXCEPT_SUM_AND_CURRENT_AGGREGATE_ROW_READABLE,NOT AVAILABLE,CHECKER_PASS_CONTROL,27656767
checker_pass_minimum_abs_sum_error,714641795097785,margin,38ecdc4f045044192c8e43a4653ece48449baeb2f8412ffa4c9fe4304ebccd00,42,BiLSTM-ERM,norm_pgd,50,f5a4dd1ff9855bf356b95f0c24749c84b8eda6663530c87fd443ff0a0be3c1fd,4,12,0.500723183,0.499276817,1.0,0.5007231831550598,0.4992768168449402,1.0,1.0,0.0,0.0,0.0,False,True,True,True,ROUNDTRIP REPRESENTATION CONSISTENT,PRIOR_FULL_IDENTITY_GATE_PASS_EXCEPT_SUM_AND_CURRENT_AGGREGATE_ROW_READABLE,NOT AVAILABLE,CHECKER_PASS_CONTROL,662727
checker_pass_minimum_abs_sum_error,720418145422074,margin,8e05c402375f6593180f19e888cd4edb3c2ed01afd044eaf89ee87a2e42b792d,44,BiLSTM-ERM,norm_pgd,50,ac4091e4eb5728f13addbac5210335908b51afc4d7ab9ef991aa29dbd1b93645,3,3,0.490013063,0.509986937,1.0,0.490013062953949,0.509986937046051,1.0,1.0,0.0,0.0,0.0,False,True,True,True,ROUNDTRIP REPRESENTATION CONSISTENT,PRIOR_FULL_IDENTITY_GATE_PASS_EXCEPT_SUM_AND_CURRENT_AGGREGATE_ROW_READABLE,NOT AVAILABLE,CHECKER_PASS_CONTROL,25050658
checker_pass_minimum_abs_sum_error,725105419530596,margin,7279c5e3987f1c10988f3d617deae68c9ab740bdffacc7fc612a15ebd56cf423,42,BiLSTM-ERM,phys_hybrid_pgd,50,58a6b1a2784cb3c7badae35e6798bdc6f856db331dfba84af3f6143b757fa6ce,2,35,0.898565054,0.101434946,1.0,0.8985650539398193,0.10143494606018066,1.0,1.0,0.0,0.0,0.0,False,True,True,True,ROUNDTRIP REPRESENTATION CONSISTENT,PRIOR_FULL_IDENTITY_GATE_PASS_EXCEPT_SUM_AND_CURRENT_AGGREGATE_ROW_READABLE,NOT AVAILABLE,CHECKER_PASS_CONTROL,5609343
checker_pass_minimum_abs_sum_error,728166134755156,margin,38ecdc4f045044192c8e43a4653ece48449baeb2f8412ffa4c9fe4304ebccd00,42,BiLSTM-ERM,norm_pgd,50,c78e37c914be00d3dddc1480f1da140423c08b1face63366c37ac1fab9908a25,0,14,0.618916273,0.381083727,1.0,0.6189162731170654,0.38108372688293457,1.0,1.0,0.0,0.0,0.0,False,True,True,True,ROUNDTRIP REPRESENTATION CONSISTENT,PRIOR_FULL_IDENTITY_GATE_PASS_EXCEPT_SUM_AND_CURRENT_AGGREGATE_ROW_READABLE,NOT AVAILABLE,CHECKER_PASS_CONTROL,428973
